gene,p_val,avg_log2FC,padj
SEPTIN7,0.119535417782219,-0.190703301189663,0.43528896003226
CDK5R2,0.440879802443365,-0.190696280981896,0.752569102241533
DECR2,0.525642824903462,-0.190664416769004,0.808263391943885
AC005699.1,0.59699365685013,-0.190661109985142,0.844876723863918
SNHG12,0.371137270018126,-0.190640282050806,0.702298815204862
CD3EAP,0.538550297499098,-0.19060882657427,0.814566068758812
RPS19BP1,0.546708595807167,-0.190582217076289,0.819039265233955
CREB3L4,0.670401631118049,-0.190532250100355,0.881803212173466
GALNT11,0.0159100516721239,-0.190523488996279,0.188973939038663
LPCAT3,0.1614004765832,-0.190421260464086,0.495852010226509
TMEM74B,0.329177926074959,-0.190387366179743,0.673344232357266
AL592211.1,0.48901507575903,-0.190357593041104,0.784887869588117
SEMA4G,0.2379624698484,-0.190354727659039,0.586874311025019
PCDH20,0.381308748094026,-0.190320779470038,0.709592823419209
PYGL,0.607809103161589,-0.190288496944034,0.850054924324946
HYI,0.445573776406799,-0.190148387190543,0.756047568016174
ZNF615,0.33645865177298,-0.190040513944934,0.68029718441288
RBM11,0.305427415899574,-0.189990477588241,0.651185429706304
RAB27A,0.210201924728482,-0.189924762820611,0.556060239447845
CLTA,0.0911707473386326,-0.189920501090245,0.390692015090371
SCARA3,0.290158409920682,-0.189905759989017,0.63762704267954
SNAPC5,0.341078710424069,-0.189815434802436,0.682271113751613
PKD1,0.130934496233586,-0.18973594464769,0.450909654054028
SNX3,0.204994161825571,-0.189723665534564,0.550603069271997
TMEM51-AS1,0.347314864823225,-0.189721126084288,0.687477690884315
USP54,0.0741952245470396,-0.189720212591733,0.356862577483397
TANC1,0.318426374033107,-0.189684782770907,0.663327408662161
MTSS2,0.106991351835315,-0.189671966807514,0.417461054852877
AC092954.2,0.567937876077205,-0.189650027746953,0.830314673013273
IP6K1,0.0326709169134248,-0.189611075558292,0.251425218854159
DIAPH1,0.0285972742363146,-0.189596209247723,0.236272018392094
C19orf18,0.574446451182661,-0.189593474787682,0.833614209178688
GFOD2,0.110350068262706,-0.189585169684852,0.423769684072845
CSDE1,0.0434951352554861,-0.189531884782514,0.284742880001642
SIAH2,0.305364132575769,-0.189476756362735,0.651162897293487
PLAA,0.126962105457003,-0.189405943904904,0.444976990752838
GAS5,0.338782571094621,-0.189394215139869,0.681046409783033
AL031280.1,0.556070903996167,-0.189390817752077,0.824274962045492
SERF2,0.450517907088123,-0.189333401899022,0.757620016950034
DAXX,0.417329667475654,-0.189301652485703,0.735033881155821
AC107068.1,0.425053331087911,-0.189219995989859,0.7408923467415
TM2D3,0.184381679888513,-0.189139279726631,0.523772947672546
ZC3H6,0.0877503117696314,-0.189092678120169,0.383605692398522
PSMD8,0.406661993831696,-0.18903347209646,0.727747104866007
LRRC20,0.152021564698014,-0.188988535714563,0.481584414791193
OTUD6B-AS1,0.378619018922791,-0.188757860152279,0.70757802225245
SNRPG,0.285273977233563,-0.188699384309915,0.633348959265621
AL162458.1,0.524683052452766,-0.18868099146193,0.808122913096039
LYAR,0.370201249192832,-0.18866674853808,0.701502175886945
AC016583.2,0.532429316746238,-0.188541622855926,0.81224684258813
FNDC10,0.462989587275818,-0.188453570745634,0.767372633007415
LPGAT1,0.0352986920320161,-0.188448527508843,0.25914511726748
RNF152,0.327806094537099,-0.188358584160377,0.67220748075146
TBC1D10A,0.427908279070093,-0.188354800401089,0.743163491037901
PEX16,0.41505111963653,-0.188282372136494,0.734220822129945
ATCAY,0.127260996786405,-0.188265372224738,0.445445126193914
PCDHB9,0.479540909784356,-0.188264170627665,0.779144420646979
FCSK,0.248330486588269,-0.188246883466284,0.597422843941962
AC012174.1,0.650710696394558,-0.188216711158997,0.872181723366365
AC018754.1,0.371537625237405,-0.188180711417337,0.702514980265472
NKAIN1,0.397010227110388,-0.188140107624459,0.721284695247772
ZNF524,0.559740601925022,-0.18809658580679,0.825874400243624
LINC01358,0.581067108522212,-0.188093027311382,0.837338992261863
C12orf43,0.284120023470759,-0.188088233169306,0.632430411455107
AP000708.1,0.617351024575135,-0.188079166496682,0.854345130079334
RRP1B,0.106597759971607,-0.188069596842383,0.416647736163449
PCGF3,0.162120161097337,-0.188016728229724,0.496537812221055
AL450345.2,0.56930291262465,-0.187936457658423,0.83117024864014
AC092667.1,0.566843081097499,-0.18788595884692,NA
SUV39H2,0.312645067450629,-0.18785663117403,0.658439781420298
USO1,0.0280006138175519,-0.187736667592282,0.233593628617881
FRMD6,0.305543306873043,-0.187592139278656,0.65127825640959
SETDB1,0.171470339735695,-0.187570977568746,0.508479744072099
AC091180.2,0.524764635319989,-0.187561798271549,0.808155494411101
NAT9,0.335377812525447,-0.187532506021643,0.67947408945483
NHLRC3,0.11983780574996,-0.18740358664645,0.435582478682925
CSNK1G1,0.0235389205657808,-0.187384144386505,0.217318557408078
DAD1,0.431487382191008,-0.187357845791092,0.745457194599083
ACER1,0.588627056570713,-0.187306250342237,0.839502515803937
TLE2,0.254952567930163,-0.187265491596941,0.603023462179009
VSIG10L,0.563750942499797,-0.187189189539095,0.828101192707559
AC004943.2,0.33027769247811,-0.187157821722209,0.674801043991787
WNT2B,0.238596773156637,-0.187113500951031,0.587691335220269
AL022323.3,0.55855557993249,-0.187003069824916,NA
CRYGA,0.571809011001215,-0.186990441603781,NA
PTPRJ,0.0542063142404715,-0.186939689932684,0.314900379242081
SLC6A15,0.0892735393575037,-0.186901117734493,0.386251268698183
SNAPC4,0.175282987546454,-0.186843052135768,0.51288201740404
MEAF6,0.187142506650546,-0.186768568805813,0.526345310295594
TMEM192,0.0638676575282655,-0.186746502378773,0.335346535527369
ROR1,0.449345934946032,-0.186647287734861,0.757333096814997
FAM47E,0.305096632887323,-0.186638439850878,0.651086024585449
ZNF700,0.221707418867607,-0.186631649786611,0.569548895815287
YWHAH,0.424396717883718,-0.186612322795338,0.740709075333066
DPF1,0.196877369210459,-0.186599097294093,0.539973077071282
TADA3,0.230229134677339,-0.186514427603761,0.579493242919516
SLC37A3,0.14916766046788,-0.186396628374328,0.477924432665605
HSF2BP,0.610316160278578,-0.186362993301453,0.850527732768274
TNFRSF21,0.208655293516612,-0.186336194622241,0.554542607619259
ACTA2,0.70546459666096,-0.186303506209446,0.898328011070502
EIF4EBP2,0.182687443218178,-0.186281336231009,0.522565005050036
AC037459.2,0.605589191151697,-0.186232071050341,0.848899961714864
MLF 2.00,0.309335775684744,-0.186231751974588,0.654852853723465
RO60,0.0790579803054066,-0.186226290208101,0.366824953463462
CLSTN3,0.0566484063176571,-0.186114731304512,0.320792726186701
SYF2,0.346660396183638,-0.18590842978509,0.686872893736962
GABRR2,0.533863069294189,-0.185812696288943,0.812392093423306
PDGFRL,0.53635184932615,-0.18574845931742,0.81333746154133
SERTAD4-AS1,0.561955662289505,-0.185610312957184,0.827421917739262
AC019197.1,0.41841437946022,-0.185530310617824,0.735850500541017
TPRG1L,0.424639324957992,-0.185424037038273,0.740845214383053
DCUN1D1,0.117082181379116,-0.185365772719576,0.43279319636245
PRPF4,0.268662096764478,-0.185355238607997,0.618910065409521
IKBIP,0.434463655343691,-0.185297649203358,0.74774242007438
AL157834.1,0.415147994564747,-0.185218037993616,0.734247897254066
INTS14,0.26141862639705,-0.185174104006033,0.611607476416646
ZDHHC7,0.20252476636827,-0.185170837653596,0.547702173490755
TSPAN4,0.407968356647119,-0.1850896286571,0.728524713475918
MKKS,0.256182004924068,-0.185050282363264,0.604858312740721
KCNE2,0.612837460805566,-0.185028294850731,0.851633562862416
ANKRD20A1,0.452119556563928,-0.184963381804205,0.759424181453666
TMEM241,0.187643097629502,-0.184950388366476,0.527010715541955
AL359764.1,0.640565871050504,-0.184871922107886,0.866163991026154
PBXIP1,0.528538033810704,-0.184861442871312,0.810240095160295
AC092111.1,0.462782993450987,-0.184793080214016,0.767100840723517
MIS18A-AS1,0.63828934447794,-0.184789265292918,0.865098884484238
PWWP3A,0.105947729741623,-0.184769795571196,0.41576605399894
HSD11B1-AS1,0.20536168946911,-0.184730458275339,0.550905453063984
AL009179.2,0.525148016283529,-0.18465500469577,0.808263391943885
MINAR2,0.651347361828777,-0.184652294713146,0.872667443611796
NPIPB4,0.406939775775739,-0.184645622810085,0.728027107551488
SPNS1,0.372224482003581,-0.184637295457518,0.703090688228987
SH3BGRL3,0.624113243138224,-0.184610850777294,0.857904835129505
POLR2E,0.344228936157217,-0.184570723021277,0.685146880888709
SCHIP1,0.476847143513157,-0.184566431701394,0.776995142491935
CCDC39,0.486610054164689,-0.184481816713123,0.783231185080634
TMEM179,0.322614049793835,-0.184432808158641,0.667250358701483
TYMSOS,0.610482661935879,-0.184365423886018,0.850527732768274
AC129803.1,0.339688458279724,-0.18424084632497,0.681252533164627
PLCH2,0.36027910045035,-0.184211716055687,0.696382289607865
SSTR1,0.474653707637194,-0.184207317811101,0.775471139883973
AC093157.1,0.367215665537455,-0.184089672030427,0.699919447018578
EVI2A,0.69614197745198,-0.184059415275705,0.894833314270484
CPLANE2,0.545293102030726,-0.183942325402994,NA
EAPP,0.0828726330166829,-0.183939525759351,0.373502574391724
ASPG,0.580129208934832,-0.183937770032318,0.837338992261863
CRYL1,0.0796315845068062,-0.183712972221001,0.368083013243759
AL157786.1,0.491400264765514,-0.183598734307463,0.786659682398196
MRNIP,0.184955815461827,-0.18357178913799,0.524191700258077
LTO1,0.254663073126186,-0.183531298966789,0.602694794990236
AC080013.1,0.340328291791626,-0.183453953918783,0.681748395796805
ELOVL2,0.239398281491554,-0.183436169240322,0.588701989030521
AC007325.4,0.507121770783653,-0.1832333695198,0.797616898190096
SSX2IP,0.135099598754666,-0.183217733305157,0.456922426522684
BX284668.5,0.607847054719559,-0.183038731604753,0.850054924324946
AC079385.2,0.557591908059024,-0.182926897334483,NA
ZC3H10,0.517026710253911,-0.182907789740779,0.803316808898003
YY2,0.606123238586334,-0.182739061245015,0.849302934946878
NAGPA,0.305638005445535,-0.182701291216298,0.651316657896449
UBE2G2,0.0461102816021463,-0.18268199989076,0.29276215691786
CASC6,0.315003829037275,-0.182609899199771,0.660633756586486
CDC42-AS1,0.693009798998848,-0.182606027720487,0.893714571015491
P3H2-AS1,0.207071833537891,-0.182587909703215,0.55280917865096
MYBBP1A,0.270576860181357,-0.182562721723827,0.621009078766569
AC091563.1,0.435650042853465,-0.182538443261415,0.748644269773081
PRKAB1,0.292184319296973,-0.182488897666496,0.638647733833698
PIP4K2A,0.131270049083851,-0.182466106835129,0.451002804132932
CPTP,0.527684603952626,-0.182461734810001,0.809881153022943
SIDT2,0.236591596771463,-0.182421833150732,0.585295832346259
NRL,0.416176303106377,-0.182374918229676,0.734634622306129
ERICH6-AS1,0.495315110894875,-0.182343651635928,0.789711492736536
DLK2,0.44370552723525,-0.182315733755939,0.755083713660669
AC103758.1,0.65478524237028,-0.182209654630775,0.874423167301546
CCDC120,0.345318756534674,-0.182201167818635,0.685421562722573
PHKG2,0.338839880669453,-0.182160066350168,0.681046409783033
AL355001.1,0.619030382706795,-0.182099963881782,0.85502562374332
LINC02082,0.242124667088891,-0.181977989734696,0.591849338981848
PGM2L1,0.164414815880898,-0.181966227522105,0.500162205188206
ASIC4,0.286792281938776,-0.181939608284587,0.634290104636828
FAAH,0.222450474784583,-0.181861859441668,0.57072479657216
AP1G1,0.0284661316325167,-0.18179867335485,0.235907412021301
AC019077.1,0.536028393711686,-0.18177397154995,0.813189447374356
CNIH2,0.404635911313187,-0.181766649083431,0.726432021476995
CARHSP1,0.287390694021282,-0.18166603687542,0.634997638817551
AL158828.1,0.536024477726825,-0.181590541870459,0.813189447374356
SETD3,0.0503708876622484,-0.181561529439588,0.305033559698811
RSPO4,0.563541735598094,-0.181560584161547,0.827861433371889
PPP6R2,0.0917542437139077,-0.18152483486822,0.391434040185185
MFSD14A,0.12491978860001,-0.181494593540556,0.441650943003497
COL7A1,0.467271564717957,-0.181480148587786,0.770003659461545
KCTD8,0.156657683663725,-0.18146501915094,0.488534259310245
EHD1,0.387591290419109,-0.181441819936896,0.714154742350577
MLLT11,0.401296344067014,-0.181412662063752,0.724585005274366
GIT2,0.0168479241599488,-0.181389660401926,0.194268593511509
FAM124B,0.608112400539622,-0.181389367112444,0.850054924324946
OTUD6B,0.224446057120896,-0.181330486156376,0.572691711356857
TMEM62,0.11274688387444,-0.181291961508166,0.426066782198058
LRRC40,0.14607834902169,-0.181239706073155,0.473743565750337
NOXA1,0.30662402066515,-0.181176309129125,0.652381221103407
SEPTIN1,0.465098973594641,-0.181103981863732,0.76867500428021
ZFP30,0.170658894832099,-0.180968415275151,0.507716637702324
PRR13,0.448699233273256,-0.18091883780293,0.756936148838521
MEGF11,0.199006590304627,-0.180843511114173,0.54287486400175
MKRN1,0.203438627911884,-0.180821943486894,0.548854431035164
AC007038.1,0.222633192557626,-0.180792294414665,0.570896460817417
ZDHHC22,0.272189313114604,-0.180769353693868,0.622883463073881
PSMD6-AS2,0.458067143891789,-0.180661396876247,0.763960169618773
C1orf146,0.65881214754437,-0.18064779517023,0.875773099921827
VRK3,0.245267347191772,-0.180597841565574,0.595424427001202
MIS18A,0.474724223718797,-0.180569330333983,0.775471139883973
ZNF214,0.317612857684388,-0.18054859600205,0.662963601678007
TMEM220-AS1,0.539699654727006,-0.180526117406219,0.81544767865675
TSPAN17,0.390274437047292,-0.18042830448994,0.716236691964065
BMP2,0.616657408598777,-0.18031057379513,0.853975640538753
NECAB2,0.238557686655595,-0.180298446818775,0.587691335220269
FTL,0.510230631560322,-0.180235715889526,0.799032886219596
AC053527.2,0.195443171443368,-0.180196147195918,0.538335895883561
B3GLCT,0.353447361071003,-0.1801889531764,0.691729064916996
HARBI1,0.595106504666566,-0.180152164028379,0.843864398512302
DLGAP3,0.0818465588872007,-0.180136200370821,0.372299626667952
ASB8,0.287698391679272,-0.180105927997644,0.635010518729345
PKM,0.284230098266026,-0.179989075332505,0.632430411455107
SRP72,0.209457880378682,-0.179971396734494,0.55519290642777
DDR1,0.301951966214919,-0.179968375455924,0.649554148101181
UPK1B,0.655969030380415,-0.179923896140322,0.874965581532089
IPO4,0.5300385719212,-0.17990131579829,0.810981019845211
CR381670.2,0.724129472653135,-0.179895077952895,0.905312701123222
MEST,0.217560271030652,-0.179796336545688,0.565104250377265
AC104564.2,0.529665071051808,-0.179770342718068,NA
NIN,0.0162732330525235,-0.179727375057913,0.190543813032291
CTBS,0.418506541967421,-0.179670853689597,0.735850500541017
TSC22D3,0.487669883294935,-0.179543093334777,0.783723919749349
CFL2,0.310558074624415,-0.179482424009547,0.655912228895079
GLRA1,0.375699025558903,-0.179449437064266,0.705653536717256
AC012640.4,0.746886321819847,-0.179361034224265,0.913954254327091
AC005225.3,0.439239185801666,-0.179192425225863,0.751379400900288
GANAB,0.157101421606532,-0.179059843501757,0.489121515195884
HMGN4,0.261150713162065,-0.179050089803891,0.611370171618409
COPG1,0.17242765523683,-0.179016441115875,0.509287294762909
PLEKHM1,0.157527871114979,-0.178920231702585,0.489425940867185
TTC12,0.547537611507161,-0.178857672710828,0.819420167895268
LMF2,0.4075446351231,-0.178839460624605,0.728507386255029
IER3IP1,0.212795817954811,-0.178717339539777,0.558938300356064
STAM,0.151373286283607,-0.178677126646868,0.480884643191066
CD2BP2,0.426243125689909,-0.178636592306191,0.741845996886642
ENOPH1,0.223510652388408,-0.178447029596619,0.571691046323818
ZBTB25,0.12346422336864,-0.178386502877129,0.440014004244442
G6PC3,0.517273386936349,-0.17832235301213,0.803354362394956
STK10,0.475388173891796,-0.178216601413242,0.775921422898822
EIF4E,0.0624745955187827,-0.178212459707794,0.331192621650367
BAG1,0.451225187027448,-0.178206595192686,0.758629720027563
SLC15A4,0.154550368348387,-0.178201211862767,0.485410028153526
RAB1B,0.402282329406788,-0.178182460916104,0.724895321403895
PROP1,0.594841087750634,-0.178117323422401,0.843706604998563
CTDSPL2,0.0734598863979869,-0.178098105852871,0.35627649106222
NXT1,0.55601944721339,-0.178071169765072,0.824274962045492
AMY2A,0.666201980334513,-0.178032798061089,NA
CHRM5,0.370346490923224,-0.177813007409201,0.701604532893907
AGTRAP,0.709684132933467,-0.177795237587003,NA
SERTM1,0.471543571448701,-0.177762361637273,0.77288103729657
ZNF783,0.135577921881119,-0.177742847190785,0.457307760239819
ZSCAN18,0.223763253942407,-0.177731940607435,0.572054794195563
DRC1,0.377247620429501,-0.177724302038447,0.706941699863882
MUS81,0.316159982019331,-0.177645435511946,0.661718491021466
MAD2L1BP,0.553940842169109,-0.17757242941824,0.822957334673252
CAMK2A,0.100384753586023,-0.177480035154029,0.406528054869673
AL133410.1,0.226120700352186,-0.177475970936527,0.574316195462862
TENM3,0.006906468636693,-0.177470952870537,0.12660028882543
TBC1D17,0.256941510236881,-0.177408768820005,0.605777633419928
TMEM265,0.323572588125567,-0.177399805310168,0.668287409631281
